gene_id	gene_name	gene_type	param	colors	labels	module	kme
ENSG00000170454.6	KRT75	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.6640744592512391
ENSG00000170465.10	KRT6C	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.8198480792030932
ENSG00000170477.13	KRT4	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.6771055947945884
ENSG00000170482.17	SLC23A1	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.34500538670645353
ENSG00000170561.13	IRX2	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.15005270600802167
ENSG00000170571.12	EMB	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.4927397747030982
ENSG00000170624.13	SGCD	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.824730072110101
ENSG00000170629.14	DPY19L2P2	transcribed_unprocessed_pseudogene	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4845395548705706
ENSG00000170681.7	CAVIN4	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.8708589009743573
ENSG00000170745.12	KCNS3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6611476120090201
ENSG00000170775.3	GPR37	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.3172959299396279
ENSG00000170786.12	SDR16C5	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.5239241205146146
ENSG00000170801.10	HTRA3	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7155176959327955
ENSG00000170835.16	CEL	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6920981780814371
ENSG00000170891.11	CYTL1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5976738717382932
ENSG00000170899.11	GSTA4	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.35276193740557943
ENSG00000170961.7	HAS2	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.5241841117308309
ENSG00000170962.13	PDGFD	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.705479227693356
ENSG00000171004.18	HS6ST2	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.20959185425210008
ENSG00000171016.13	PYGO1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6148222804318183
ENSG00000171033.13	PKIA	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.5119403242118179
ENSG00000171049.9	FPR2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.4051216713381381
ENSG00000171051.9	FPR1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.6426091403526342
ENSG00000171124.13	FUT3	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.8174622696131151
ENSG00000171130.18	ATP6V0E2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7349549674750006
ENSG00000171236.10	LRG1	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.44318425743060064
ENSG00000171345.13	KRT19	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6701561920078528
ENSG00000171346.16	KRT15	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.44384690470948374
ENSG00000171368.12	TPPP	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.3284031775358227
ENSG00000171385.10	KCND3	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.18691254225443196
ENSG00000171401.15	KRT13	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.776698502719674
ENSG00000171403.10	KRT9	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5042612381857093
ENSG00000171451.14	DSEL	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7523733445692371
ENSG00000171462.15	DLK2	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.086176898075417
ENSG00000171476.22	HOPX	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7147027631016805
ENSG00000171502.15	COL24A1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8261593327663259
ENSG00000171517.6	LPAR3	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5262349065399651
ENSG00000171658.8	NMRAL2P	transcribed_unprocessed_pseudogene	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.37389748127780337
ENSG00000171766.17	GATM	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.623795442194393
ENSG00000171791.14	BCL2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7043952661457238
ENSG00000171812.13	COL8A2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6047978235024369
ENSG00000171860.5	C3AR1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.85037763342954
ENSG00000171877.21	FRMD5	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.4965203292673235
ENSG00000171889.5	MIR31HG	lncRNA	twok_3p_v1	red	6	Mod6 (red)	0.6601138936669579
ENSG00000171903.16	CYP4F11	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.5922320610295876
ENSG00000171916.17	LGALS9C	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5149626651204897
ENSG00000171951.5	SCG2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6749507138909074
ENSG00000171954.13	CYP4F22	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7676213474756706
ENSG00000172005.11	MAL	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.6678648365739409
ENSG00000172061.9	LRRC15	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8277392071502415
ENSG00000172116.23	CD8B	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8519183205450417
ENSG00000172156.4	CCL11	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.42471226014461144
ENSG00000172201.12	ID4	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4602227269430735
ENSG00000172215.6	CXCR6	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9187777915481935
ENSG00000172243.18	CLEC7A	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.4141295317701192
ENSG00000172296.13	SPTLC3	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.7424758825385939
ENSG00000172322.14	CLEC12A	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.40468061543675127
ENSG00000172379.21	ARNT2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7180676649868766
ENSG00000172382.10	PRSS27	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7879770608369698
ENSG00000172403.11	SYNPO2	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.8045319162993172
ENSG00000172478.18	MAB21L4	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.6238952908413335
ENSG00000172508.10	CARNS1	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.7181584406492656
ENSG00000172543.8	CTSW	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7571669833399165
ENSG00000172548.14	NIPAL4	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.7870549136049253
ENSG00000172575.12	RASGRP1	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.5565468978676841
ENSG00000172602.11	RND1	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.5040368514146147
ENSG00000172673.11	THEMIS	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8353194116711102
ENSG00000172687.13	ZNF738	protein_coding	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.6986165533979453
ENSG00000172817.4	CYP7B1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.4529641768368462
ENSG00000172818.10	OVOL1	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7546713570968001
ENSG00000172828.13	CES3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.573728400566773
ENSG00000172893.16	DHCR7	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.5272163003290322
ENSG00000172915.18	NBEA	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5907253494141357
ENSG00000172927.8	MYEOV	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.028595388122605567
ENSG00000172986.13	GXYLT2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7232900753285749
ENSG00000173068.18	BNC2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8977102987787712
ENSG00000173110.8	HSPA6	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.035194663940156384
ENSG00000173156.7	RHOD	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.7212950901553441
ENSG00000173175.15	ADCY5	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7467008637770479
ENSG00000173198.6	CYSLTR1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7821131127307697
ENSG00000173200.13	PARP15	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.79713451376381
ENSG00000173208.4	ABCD2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8739134958089051
ENSG00000173212.4	MAB21L3	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.5395887674500467
ENSG00000173227.14	SYT12	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.4260282362899742
ENSG00000173267.14	SNCG	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.27375173800262165
ENSG00000173338.13	KCNK7	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.589308839860286
ENSG00000173369.17	C1QB	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8443984298592446
ENSG00000173372.17	C1QA	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8358124240873028
ENSG00000173391.9	OLR1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.37963984537917056
ENSG00000173432.12	SAA1	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.3892620379567085
ENSG00000173530.6	TNFRSF10D	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.19022322478521936
ENSG00000173546.7	CSPG4	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.7142395004324416
ENSG00000173597.9	SULT1B1	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.5770146087800134
ENSG00000173762.8	CD7	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8637610556315015
ENSG00000173805.16	HAP1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.49117091190964474
ENSG00000173890.17	GPR160	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6850377907815632
ENSG00000173917.10	HOXB2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.41744759850594726
ENSG00000174123.11	TLR10	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7441177434330694
ENSG00000174175.17	SELP	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.700162654569935
ENSG00000174348.14	PODN	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8679663662314676
ENSG00000174514.13	MFSD4A	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7388436137495993
ENSG00000174564.13	IL20RB	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5202081333079175
ENSG00000174600.14	CMKLR1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8359093418048585
ENSG00000174640.15	SLCO2A1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.4036620660646297
ENSG00000174807.4	CD248	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6804090332724735
ENSG00000174871.11	CNIH2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5765404509295262
ENSG00000174938.14	SEZ6L2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.31349665621816275
ENSG00000174939.11	ASPHD1	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.0766233461138832
ENSG00000174945.13	AMZ1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.3448268995692791
ENSG00000174946.7	GPR171	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8712640984183287
ENSG00000175040.6	CHST2	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.3380004912293413
ENSG00000175121.11	WFDC5	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7165643786916684
ENSG00000175264.8	CHST1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.3906990809032431
ENSG00000175265.17	GOLGA8A	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.8847517358009253
ENSG00000175287.19	PHYHD1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4066323219298719
ENSG00000175315.3	CST6	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5910066821944596
ENSG00000175352.11	NRIP3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.41526304058406627
ENSG00000175356.14	SCUBE2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6159788235059254
ENSG00000175426.11	PCSK1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.39614434918833796
ENSG00000175445.17	LPL	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6628165850676314
ENSG00000175463.12	TBC1D10C	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8973509070863953
ENSG00000175489.10	LRRC25	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8583098045149954
ENSG00000175538.11	KCNE3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6472124177041333
ENSG00000175564.13	UCP3	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.5757601457241139
ENSG00000175592.9	FOSL1	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5577567545920911
ENSG00000175697.11	GPR156	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.14812002554053014
ENSG00000175745.14	NR2F1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5436436344868973
ENSG00000175874.10	CREG2	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.4863166102264316
ENSG00000175920.18	DOK7	protein_coding	twok_3p_v1	magenta	9	Mod9 (magenta)	0.4436825836273154
ENSG00000176046.9	NUPR1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5568566674973988
ENSG00000176049.16	JAKMIP2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5796151177801381
ENSG00000176083.18	ZNF683	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.76734414125126
ENSG00000176153.12	GPX2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.4620060197166244
ENSG00000176273.15	SLC35G1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5004374843508207
ENSG00000176293.20	ZNF135	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.701450256844586
ENSG00000176406.23	RIMS2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.32921517337573025
ENSG00000176485.12	PLAAT3	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.19985359335933894
ENSG00000176593.8	AC008969.1	lncRNA	twok_3p_v1	greenyellow	11	Mod11 (greenyellow)	0.7119908703863066
ENSG00000176678.6	FOXL1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.4208031289459815
ENSG00000176692.8	FOXC2	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.5571387810494571
ENSG00000176788.9	BASP1	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.617133180388262
ENSG00000176826.15	FKBP9P1	transcribed_unprocessed_pseudogene	twok_3p_v1	green	5	Mod5 (green)	0.5365795247477825
ENSG00000176907.5	TCIM	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5817273080439589
ENSG00000176920.13	FUT2	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.67957798318406
ENSG00000176945.17	MUC20	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.7740500431179153
ENSG00000177098.9	SCN4B	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.1910039259543008
ENSG00000177294.7	FBXO39	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.017888922187311224
ENSG00000177359.20	AC024940.1	transcribed_unprocessed_pseudogene	twok_3p_v1	pink	8	Mod8 (pink)	0.44607564144373624
ENSG00000177409.12	SAMD9L	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.6005013077642067
ENSG00000177455.15	CD19	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.8350110682579824
ENSG00000177494.6	ZBED2	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.5367643194161998
ENSG00000177551.5	NHLH2	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.2978704438624414
ENSG00000177570.15	SAMD12	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7653495755443557
ENSG00000177575.13	CD163	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7236887088432956
ENSG00000177614.11	PGBD5	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.3109522392361716
ENSG00000177627.11	C12orf54	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.08461092961791518
ENSG00000177679.16	SRRM3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.33010615398490895
ENSG00000177685.17	CRACR2B	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.45111983992160043
ENSG00000177694.16	NAALADL2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6885769345764966
ENSG00000177707.11	NECTIN3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.42613052559753223
ENSG00000177822.8	TENM3-AS1	lncRNA	twok_3p_v1	green	5	Mod5 (green)	0.662892035579629
ENSG00000177875.5	CCDC184	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5068173814250394
ENSG00000177932.7	ZNF354C	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.546390045414661
ENSG00000177943.14	MAMDC4	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.8015502761134392
ENSG00000177990.12	DPY19L2	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.4739972747864823
ENSG00000178031.17	ADAMTSL1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.7505368340981438
ENSG00000178053.20	MLF1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.48261183726525736
ENSG00000178150.10	ZNF114	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.42571030617009087
ENSG00000178175.12	ZNF366	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.5767233292905997
ENSG00000178363.5	CALML3	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.3890266745623952
ENSG00000178372.8	CALML5	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.49176578082369515
ENSG00000178445.10	GLDC	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.21563195482112288
ENSG00000178531.6	CTXN1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.31490697960036546
ENSG00000178562.18	CD28	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8893741517143765
ENSG00000178726.7	THBD	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.4335329834462513
ENSG00000178750.3	STX19	protein_coding	twok_3p_v1	black	7	Mod7 (black)	0.6718779030534588
ENSG00000178773.15	CPNE7	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.3690556610842866
ENSG00000178789.9	CD300LB	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.6481721372301055
ENSG00000178860.8	MSC	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.5037011710868879
ENSG00000178919.9	FOXE1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.612085820572258
ENSG00000178934.5	LGALS7B	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.4681650786858106
ENSG00000179144.5	GIMAP7	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8937660784543644
ENSG00000179148.10	ALOXE3	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.7604554018539761
ENSG00000179178.11	TMEM125	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.5247214008296734
ENSG00000179299.17	NSUN7	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.773274021649487
ENSG00000179344.16	HLA-DQB1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7562691204560735
ENSG00000179388.9	EGR3	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.3605559279862344
ENSG00000179455.10	MKRN3	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.3054189768629026
ENSG00000179477.11	ALOX12B	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.8116096067327233
ENSG00000179583.19	CIITA	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8645884836553728
ENSG00000179593.16	ALOX15B	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.025159203471367686
ENSG00000179639.10	FCER1A	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.29584949266025173
ENSG00000179674.4	ARL14	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.6295549113562544
ENSG00000179698.14	WDR97	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.7759320269484635
ENSG00000179750.16	APOBEC3B	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.43146666922331217
ENSG00000179761.12	PIPOX	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.22629219359023384
ENSG00000179846.10	NKPD1	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.48319896861145195
ENSG00000179869.15	ABCA13	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6974924727209514
ENSG00000179913.11	B3GNT3	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.016323996004295162
ENSG00000179934.7	CCR8	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.756498659571009
ENSG00000179954.16	SSC5D	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.818493560841686
ENSG00000180061.10	TMEM150B	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.7888053818438436
ENSG00000180155.20	LYNX1	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.3408133398257623
ENSG00000180190.12	TDRP	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.14373328467244853
ENSG00000180229.12	HERC2P3	transcribed_unprocessed_pseudogene	twok_3p_v1	pink	8	Mod8 (pink)	0.30888328264617465
ENSG00000180535.4	BHLHA15	protein_coding	twok_3p_v1	purple	10	Mod10 (purple)	0.7224415904492256
ENSG00000180543.5	TSPYL5	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.6638737584128015
ENSG00000180616.9	SSTR2	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.6096118188752744
ENSG00000180638.19	SLC47A2	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.34867145148060336
ENSG00000180644.8	PRF1	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8100986731654134
ENSG00000180730.5	SHISA2	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.48997505188263507
ENSG00000180787.6	ZFP3	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6706750942742101
ENSG00000180801.14	ARSJ	protein_coding	twok_3p_v1	green	5	Mod5 (green)	0.501543074192041
ENSG00000180806.5	HOXC9	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.3261909839248025
ENSG00000180871.8	CXCR2	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.5771584860239063
ENSG00000181019.13	NQO1	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	0.5198674932393569
ENSG00000181031.16	RPH3AL	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5413972630950551
ENSG00000181085.15	MAPK15	protein_coding	twok_3p_v1	pink	8	Mod8 (pink)	0.6188128757616164
ENSG00000181126.13	HLA-V	transcribed_unprocessed_pseudogene	twok_3p_v1	green	5	Mod5 (green)	0.5236948410973999
ENSG00000181143.15	MUC16	protein_coding	twok_3p_v1	grey	0	Mod0 (grey)	-0.12499127327429609
ENSG00000181218.5	H2AW	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.2957538442127273
ENSG00000181333.12	HEPHL1	protein_coding	twok_3p_v1	red	6	Mod6 (red)	0.7864179281826518
ENSG00000181374.8	CCL13	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.5130321083226652
ENSG00000181449.4	SOX2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.7681930711578873
ENSG00000181458.10	TMEM45A	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.4382165691265771
ENSG00000181631.7	P2RY13	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8529160379341832
ENSG00000181634.8	TNFSF15	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.49298146070886634
ENSG00000181652.19	ATG9B	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.6117348541349438
ENSG00000181690.8	PLAG1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.29672951984119766
ENSG00000181754.7	AMIGO1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.6754521158239459
ENSG00000181790.11	ADGRB1	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.3318569394113258
ENSG00000181804.15	SLC9A9	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5179299948844656
ENSG00000181847.12	TIGIT	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.9348748375607216
ENSG00000181885.18	CLDN7	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5815557988134102
ENSG00000182010.11	RTKN2	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.5329554455086926
ENSG00000182040.9	USH1G	protein_coding	twok_3p_v1	yellow	4	Mod4 (yellow)	0.4209347884750279
ENSG00000182162.11	P2RY8	protein_coding	twok_3p_v1	blue	2	Mod2 (blue)	0.8464795912274015
ENSG00000182168.15	UNC5C	protein_coding	twok_3p_v1	brown	3	Mod3 (brown)	0.8055136384719166
ENSG00000182175.14	RGMA	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.564495205039615
ENSG00000182195.9	LDOC1	protein_coding	twok_3p_v1	turquoise	1	Mod1 (turquoise)	0.480049388054634
